movieId,imdbId,avgRating,numRatings
47956,31507,7.1,3539
47962,74220,6.7,1289
47970,434139,6.5,39777
47972,435479,6.3,1619
47976,427968,5.7,8145
47978,423169,6.6,11015
47980,277605,6.5,2166
47997,387808,6.6,129695
47999,486358,7.4,25076
48001,456470,7.2,9881
48030,26249,6.7,897
48032,419198,7.1,12738
48035,63456,7.1,2870
48043,414993,7.3,214262
48045,109440,7.7,7131
48049,118644,6.5,1816
48057,32080,7.2,2189
48059,64107,7.4,3959
48061,69289,7.5,3748
48067,129414,6.3,569
48082,354899,7.3,65408
48084,32342,7.3,1868
48093,439630,6.4,6703
48098,120088,5.2,2743
48123,32728,7.0,3355
48127,48432,6.8,1507
48142,387877,5.6,67818
48150,380066,5.7,10023
48159,430779,5.8,7194
48161,421206,6.9,41353
48165,98327,7.8,10792
48167,405629,7.1,2587
48177,38260,7.1,1717
48193,110361,7.2,3823
48198,86377,6.7,1587
48214,382357,6.5,3594
48229,415932,6.7,4741
48231,410730,7.0,15112
48235,365215,7.8,366
48239,382383,7.4,7638
48242,60712,4.9,990
48262,799954,7.3,10354
48264,63787,5.8,2302
48268,376591,7.4,4895
48299,20269,7.3,1186
48301,24473,7.2,3205
48304,472043,7.8,267459
48308,107152,6.9,784
48315,50882,6.4,3103
48319,454824,6.5,39095
48322,493430,7.1,62278
48326,405676,6.2,22507
48342,435623,7.0,11258
48346,110300,5.9,7241
48374,8395,7.1,403
48381,90576,7.3,2822
48385,443453,7.3,328595
48389,815181,7.7,1552
48394,457430,8.2,562401
48407,49092,3.5,2790
48412,406816,6.9,82365
48414,400717,6.1,76991
48416,462519,5.9,27896
48427,337114,4.1,1054
48458,30746,7.1,1006
48501,384116,8.0,48424
48516,407887,8.5,1053490
48518,420294,5.9,63374
48520,424993,5.5,41189
48522,457495,5.1,22084
48528,44040,6.3,1663
48530,427339,7.1,4375
48536,26262,6.8,627
48543,337573,7.0,6883
48555,32412,6.5,1922
48560,439289,6.2,21192
48567,37644,6.6,1519
48575,39224,7.7,7744
48584,436262,5.7,4313
48591,433386,5.0,43757
48593,483726,6.2,30159
48596,419946,4.7,30503
48598,420609,7.1,15455
48600,430431,6.3,6359
48626,489247,7.3,1385
48638,74291,7.1,6120
48642,32612,6.2,952
48647,105618,8.0,546
48649,24966,7.4,1004
48660,430051,6.6,7542
48673,448909,6.3,2323
48678,426459,6.3,27852
48682,499537,7.3,6762
48696,404203,7.5,99795
48698,814075,8.0,9258
48700,30418,7.6,2416
48704,77531,6.4,6428
48711,805526,6.7,14234
48713,835046,7.4,184
48715,24916,6.7,812
48738,455590,7.7,163544
48741,478049,7.4,5098
48744,367027,6.5,30146
48770,324952,4.3,1083
48774,206634,7.9,423265
48780,482571,8.5,1042397
48783,418689,7.1,110583
48791,434215,6.2,6887
48817,492492,5.9,2973
48820,117143,7.1,1434
48825,417397,7.1,18360
48833,416871,6.0,3742
48851,19415,7.7,2728
48856,473488,7.0,23819
48863,431641,6.4,5081
48872,475169,7.4,15999
48877,489270,6.2,164033
48879,437232,6.7,9730
48883,853096,6.3,6733
48895,296845,6.5,2923
48899,44170,7.4,710
48901,259134,6.8,1260
48909,44314,7.8,3744
48943,457297,4.5,32281
48957,27438,7.1,3996
48970,258885,7.4,2049
48972,407236,7.3,3190
48982,424095,6.6,100529
48997,396171,7.5,216624
49007,60121,6.5,5570
49013,452681,4.7,28782
49016,385057,5.2,7365
49035,47969,6.7,3105
49037,288491,7.2,1215
49050,411098,7.6,3613
49060,108432,6.9,7374
49063,67275,7.3,217
49079,30149,7.0,1546
49082,32221,6.9,1004
49085,57277,8.3,2692
49098,53454,7.0,2207
49110,104905,5.3,3959
49115,439478,6.5,845
49121,488539,4.2,4554
49123,75988,8.3,2715
49130,401445,7.0,81462
49132,811136,7.7,4613
49183,417243,6.9,2603
49200,40367,7.4,5870
49205,433442,4.8,11069
49220,470765,6.3,13070
49225,457496,8.0,1715
49234,388364,6.9,2069
49263,486585,7.1,4137
49265,420901,7.7,10490
49272,381061,8.0,531986
49274,366548,6.5,155092
49276,454987,6.0,21623
49278,453467,7.1,272612
49280,308055,7.0,39888
49282,790604,4.9,20353
49284,499603,6.6,13729
49286,457939,6.9,217349
49291,33740,7.2,3228
49299,347449,7.2,4550
49312,448124,7.6,11707
49314,433387,6.9,59611
49330,490166,7.0,7880
49338,330181,4.7,3438
49347,460792,6.3,22438
49355,29957,7.7,5928
49359,71381,7.7,4037
49371,21148,7.3,1386
49379,23731,7.1,2116
49389,439,7.3,14812
49394,59719,8.0,8286
49396,365830,6.8,95672
49402,53810,6.6,1069
49412,31500,7.1,2240
49422,464913,7.1,16289
49435,393635,5.2,9314
49464,40795,7.6,1696
49494,74776,6.2,1616
49513,101985,8.4,5294
49518,378378,6.2,561
49524,762121,6.8,9256
49526,480271,4.8,21125
49528,454970,5.4,33953
49530,450259,8.0,456617
49571,27545,6.4,4910
49591,72886,5.5,1580
49593,59710,5.8,2575
49615,491244,7.4,5103
49642,488658,5.2,9571
49644,479965,6.7,1239
49647,413895,6.3,32907
49649,449010,5.1,116439
49651,479143,7.2,186914
49663,472113,7.2,601
49666,422295,6.5,14462
49668,14945,7.9,2811
49688,46889,7.4,8661
49691,399934,4.6,2289
49735,443431,5.0,8408
49737,365847,6.2,13182
49739,379918,6.6,1169
49746,22550,7.6,2200
49752,23385,7.1,2311
49754,85398,6.7,997
49757,91786,5.7,2456
49759,70337,5.3,1871
49766,49471,7.4,3763
49769,55464,6.8,1036
49772,446755,7.5,84837
49793,758794,7.1,52917
49815,381348,7.1,11148
49817,84509,7.9,5795
49822,343737,6.7,93614
49824,443489,6.5,63620
49856,487503,7.1,6533
49872,831315,7.2,4742
49899,478324,7.6,2346
49902,65622,7.0,8366
49910,463998,7.5,61002
49917,783612,8.6,3919
49926,422491,7.0,1521
49929,64536,7.1,2235
49932,460829,7.0,48800
49951,75177,5.9,2250
49953,90798,6.7,4585
49955,364120,6.5,926
49957,464049,6.9,19354
49961,465551,7.4,70397
49973,68370,5.5,3634
49979,139151,5.2,8138
49985,33582,7.2,908
49994,120448,7.0,2185
50003,398913,4.8,41372
50005,473444,7.0,39797
50011,808185,7.4,15126
50059,109644,6.3,2880
50064,452624,6.1,22998
50066,428038,7.3,3337
50068,498380,7.9,145033
50076,36275,6.8,845
50147,454082,4.6,22732
50149,308353,4.5,9498
50151,763840,5.6,9997
50153,462229,4.5,10724
50158,775539,5.3,20880
50160,482546,7.0,26329
50162,344854,6.0,29831
50165,220806,6.6,2764
50183,323120,6.5,10802
50189,808146,5.2,59788
50208,359254,6.6,1067
50229,62873,7.7,6801
50245,69687,8.0,8268
50253,43455,6.1,1776
50259,468526,6.7,5404
50271,465676,6.5,6279
50274,489327,7.1,11942
50279,397551,4.7,593
50347,382271,6.4,2114
50349,22626,7.5,1646
50354,45081,7.3,2043
50356,43918,7.7,3584
50358,461970,6.7,1528
50379,422133,6.2,2073
50382,464828,6.5,2053
50440,772193,4.8,12110
50442,426883,6.9,94482
50445,455960,5.6,38153
50447,783238,6.7,13727
50477,54377,7.4,2336
50482,395585,5.5,8526
50488,38984,7.4,2616
50514,457655,7.8,29061
50517,497986,7.2,10987
50533,478160,7.4,2066
50541,121210,8.0,5977
50550,415234,6.6,976
50572,373445,5.5,5418
50574,90881,5.3,2646
50583,468795,7.6,2949
50585,31516,7.3,1713
50589,366721,7.9,3775
50594,60959,7.4,7976
50601,398808,7.2,129347
50610,453453,6.0,7390
50613,369359,4.8,2107
50615,76263,7.4,5355
50619,21331,7.5,5009
50628,758743,6.2,4101
50630,376181,6.8,3590
50641,76162,7.4,16014
50651,822389,7.3,6085
50658,473434,8.2,2312
50685,473308,7.0,41350
50703,846789,5.7,11130
50705,418004,6.6,6221
50740,58578,8.1,3002
50742,66356,8.0,2299
50754,39651,7.9,1505
50774,417072,6.4,4744
50792,395495,6.0,21552
50794,475394,6.7,130513
50796,397044,5.5,16507
50798,799949,2.4,97006
50800,425430,5.4,36318
50802,490084,5.6,35473
50804,367959,6.2,96598
50806,477051,4.0,61790
50821,60168,3.2,1287
50828,139820,7.9,1107
50842,469754,6.7,10149
50851,380268,7.9,11730
50858,441774,6.5,19272
50872,382932,8.0,565114
50886,428541,6.4,7474
50892,377079,6.2,4205
50898,55093,7.6,4190
50909,67595,7.9,1835
50912,401711,7.3,67475
50923,469263,6.3,21223
50940,432972,6.8,2472
50942,423505,6.2,5399
50944,478024,7.1,10363
50949,56210,7.7,1983
50954,482527,6.3,36813
50970,66115,4.3,2523
50977,84861,6.4,1562
50999,396042,5.5,2254
51004,469062,5.7,3137
51007,444182,7.1,13201
51014,62908,6.9,412
51019,406216,7.2,944
51024,118414,7.0,12441
51037,450340,6.5,27960
51044,61937,6.2,6038
51053,379473,6.3,678
51060,27672,7.6,2057
51063,425601,7.3,11239
51077,259324,5.2,206418
51080,401997,7.0,55323
51082,778661,5.6,6563
51084,758766,6.5,90176
51086,481369,6.4,182806
51088,499554,6.0,25355
51091,462200,7.0,57701
51094,375785,5.8,6510
51103,463903,7.2,1556
51106,339526,5.3,1123
51111,77350,7.7,1159
51127,449121,7.2,1243
51167,476735,8.4,63998
51174,432402,6.4,19893
51182,75163,5.4,3294
51185,461872,7.6,6287
51187,435680,6.8,16733
51194,469937,4.3,2304
51203,63210,5.9,1695
51207,94057,6.1,7782
51209,60586,7.2,1189
51246,55399,7.4,2456
51249,52805,5.5,1008
51251,67229,6.0,2798
51255,425112,7.9,417809
51265,60287,6.1,981
51277,78243,7.8,12632
51287,26663,7.3,3865
51300,72317,4.7,1153
51302,53244,7.1,1490
51304,424938,5.5,5370
51312,398883,7.6,13137
51314,465188,6.9,4507
51317,320042,7.2,3039
51321,36104,6.9,3964
51341,474622,6.9,1397
51354,67047,7.3,3434
51357,112681,7.6,15114
51372,173714,7.8,3272
51380,67647,6.5,5676
51402,386862,7.3,1322
51412,435705,6.2,138390
51418,443456,6.5,21127
51433,399738,6.2,1522
51455,301555,7.9,2642
51457,492466,7.3,1347
51471,454776,7.5,22735
51486,418110,7.2,7719
51498,264323,5.4,11313
51503,92226,5.6,4859
51520,94118,3.3,9442
51528,55858,6.9,1888
51535,120186,5.5,1686
51540,443706,7.7,381453
51545,425379,7.3,12011
51559,137863,8.4,692
51562,106336,6.5,8076
51569,496436,5.7,12145
51573,36154,8.0,9200
51575,486946,5.9,108290
51579,420757,5.6,7166
51596,459929,6.9,599
51605,385842,7.0,3223
51617,88326,6.0,2273
51619,81036,7.2,2309
51632,344864,5.1,6832
51638,33253,7.5,4400
51660,482629,7.4,16200
51662,416449,7.7,682851
51666,475937,5.6,11947
51678,45943,7.4,9228
51686,28373,6.8,1057
51691,39847,6.8,355
51694,477095,6.7,20226
51698,768212,6.3,20007
51705,482088,7.0,28850
51709,468492,7.0,83169
51773,56825,7.8,4270
51800,218379,6.4,1468
51809,468548,6.4,782
51817,101725,5.4,1480
51820,54885,7.0,2161
51834,416508,7.1,53669
51847,458367,6.1,12029
51857,55506,7.6,4100
51884,433416,7.5,17946
51886,408056,7.3,1508
51891,59303,7.1,1383
51894,19071,8.0,2864
51903,770772,5.5,15826
51905,429068,6.8,1213
51911,52832,7.2,4720
51917,465670,6.2,8563
51921,376650,5.4,1287
51925,477071,5.9,68578
51927,455760,6.2,78091
51931,490204,7.5,89400
51933,475355,5.9,5887
51935,822854,7.2,288111
51937,800069,5.1,56402
51939,453556,6.3,57814
51991,450450,7.6,2951
52005,382765,6.3,6129
52009,66413,7.1,2067
52016,374089,6.0,3557
52033,44105,7.3,1431
52037,444112,6.8,3869
52042,389557,7.8,67607
52078,483578,7.8,2934
52088,417614,6.4,2323
52101,41870,7.5,2469
52104,117214,7.9,2567
52106,152438,7.0,1135
52108,95385,5.9,632
52118,271210,5.2,1055
52153,52809,7.3,1459
52170,314067,8.5,11485
52173,33802,7.1,833
52180,298082,6.5,1712
52182,459605,6.2,2930
52189,408318,7.2,3041
52199,95475,7.9,4330
52202,43643,7.1,3423
52224,250790,5.7,78
52227,428446,6.0,9403
52237,51055,7.2,2705
52241,427470,7.0,54456
52245,445934,6.3,145520
52265,443723,6.5,415
52273,415023,6.5,748
52279,422774,4.1,17855
52281,462322,7.6,168262
52283,444682,5.7,40415
52285,476995,5.6,5257
52287,396555,6.9,78342
52299,419434,7.4,3054
52319,76584,6.6,8198
52321,479537,6.7,27416
52326,23960,6.9,932
52328,448134,7.3,217116
52352,25335,6.4,1673
52356,424908,6.8,12185
52365,424338,5.6,1762
52375,462338,6.7,15474
52378,42792,7.4,3714
52413,114863,7.6,5450
52418,421974,5.8,4070
52424,72037,7.7,3290
52427,133170,7.9,1353
52435,60345,8.4,40417
52443,493247,6.5,4151
52448,455957,6.9,27733
52456,457433,5.7,41994
52458,486822,6.9,205323
52460,446013,5.4,40392
52462,455326,6.9,12818
52489,39735,6.8,588
52495,78326,7.4,6652
52528,66491,7.6,8804
52545,492481,6.0,2218
52548,376196,5.8,3526
52551,780595,4.0,8341
52561,794374,7.1,2499
52570,64482,7.7,1389
52572,70351,6.3,3688
52579,450188,7.6,76410
52581,70557,7.6,1467
52583,460812,7.1,6944
52589,105242,6.4,3169
52591,445946,5.7,22309
52604,488120,7.2,166564
52606,488085,6.8,28024
52617,835787,7.0,951
52634,39840,6.5,1028
52641,99812,5.9,2853
52644,452702,6.2,88567
52660,156843,3.6,2029
52666,103793,7.2,11929
52668,419843,6.5,29904
52672,427089,5.8,4769
52690,33530,6.3,806
52694,453451,6.4,104382
52704,451070,7.5,114
52709,419420,7.2,2694
52712,435670,6.3,33250
52715,772178,4.6,6531
52717,443473,6.1,48063
52722,413300,6.2,451424
52724,338216,5.9,19422
52730,329737,6.5,3322
52742,42490,7.4,2402
52767,75610,8.2,2048
52773,436460,5.2,916
52781,464038,6.8,1252
52784,856008,8.0,4575
52796,320194,7.7,1919
52804,432290,5.9,847
52806,495596,6.5,28286
52813,41958,7.6,4510
52831,95583,6.0,12016
52838,756729,6.1,5818
52845,486028,5.1,4270
52858,460505,7.7,4727
52865,469897,6.4,2305
52867,458364,5.5,16196
52872,403692,6.4,1209
52885,851578,7.7,59341
52891,472268,7.1,4783
52913,27067,6.2,3146
52922,43540,7.0,1494
52927,477731,7.5,3291
52929,471030,6.8,11290
52938,88678,7.5,2262
52942,363303,6.9,1234
52950,409904,6.5,31980
52952,480025,7.7,108728
52956,430772,7.2,2329
52967,491747,7.6,20380
52973,478311,7.0,327953
52975,427327,6.7,111154
52980,478337,6.3,2804
52995,85211,7.6,2670
53000,463854,7.0,238818
53002,791304,5.9,22759
53004,800003,3.5,10090
53022,87578,7.2,10027
53024,762111,7.9,4594
53038,23382,7.4,3305
53046,129871,5.3,10164
53052,59817,8.0,1336
53066,40221,7.1,2762
53084,805185,3.6,1490
53121,413267,6.1,249660
53123,907657,7.9,103960
53125,449088,7.1,548112
53127,470705,6.1,31014
53129,780571,7.3,135308
53131,389328,4.9,10945
53133,441007,6.2,3840
53138,455596,6.2,12002
53140,412915,6.3,16702
53143,444628,6.3,3915
53152,43778,5.7,2181
53154,874423,5.6,2537
53161,497137,7.1,20974
53183,482930,6.3,5997
53187,449303,6.9,815
53189,494222,6.8,20160
53207,411061,5.9,71020
53226,52861,8.3,3212
53280,455362,5.1,11395
53282,499455,6.2,2022
53318,460740,7.2,78884
53322,496806,6.9,293421
53326,465203,6.5,27296
53342,450680,6.6,2586
53349,466399,7.0,4130
53352,450843,5.7,7842
53355,177242,6.8,5718
53370,104352,6.2,3519
53373,113187,6.9,4470
53375,101962,6.6,4623
53379,35937,6.7,2616
53382,36807,6.5,1196
53406,299937,7.6,2410
53416,472259,6.1,3640
53435,498353,5.5,79423
53443,32981,7.7,3888
53447,842929,6.7,27311
53450,79453,6.4,564
53453,79946,3.9,5207
53460,423294,6.7,61463
53464,486576,5.6,235791
53466,479500,5.9,17916
53468,457572,6.7,26969
53476,484113,6.8,847
53498,487092,7.1,1122
53519,1028528,7.0,239749
53548,46248,2.9,4087
53550,462504,7.3,94079
53554,32264,6.5,1347
53561,27189,6.7,662
53569,405163,6.3,5884
53574,473709,6.6,5335
53578,449851,6.6,9117
53582,31235,7.2,4012
53584,407998,5.5,4936
53592,461694,7.4,5808
53600,347016,6.9,1041
53651,418091,6.7,869
53737,62038,7.3,6353
53741,463486,6.4,2607
53752,486480,6.5,2922
53766,414931,6.7,4728
53769,989000,7.2,7706
53771,88693,7.4,2629
53774,49531,7.7,1741
53788,796212,7.3,7732
53808,490822,5.7,16643
53827,75296,8.0,5935
53833,62864,6.7,1266
53835,46511,7.4,7311
53837,105508,6.8,1446
53839,119040,7.2,208
53841,47152,6.9,826
53843,89715,5.3,1124
53845,70188,7.1,584
53847,217894,7.1,562
53849,100851,7.1,1092
53851,101324,6.6,575
53853,11870,6.4,1887
53855,50567,6.6,1375
53857,103640,6.8,363
53859,473360,5.9,29368
53873,86366,5.7,6746
53880,64855,7.0,2463
53883,430484,8.9,3642
53885,446055,7.6,943
53887,70464,7.8,6917
53894,386032,8.0,71190
53906,314524,6.5,4870
53912,488953,7.5,862
53916,49829,7.3,1979
53919,31619,7.2,1320
53921,829459,6.7,25674
53953,450385,6.8,238840
53956,795368,7.4,100266
53963,432264,6.5,1808
53967,85678,6.0,4476
53972,337978,7.1,367675
53974,762114,5.3,35823
53988,765447,6.5,12482
53993,413099,5.4,129033
53996,418279,7.1,563925
53999,374563,4.7,21820
54001,373889,7.5,442900
54004,762107,6.0,132028
54010,57878,6.8,1371
54020,71824,6.2,4161
54049,89572,6.1,3260
54056,109195,5.5,484
54067,91427,6.5,3523
54075,837106,6.6,19842
54094,446687,6.8,10242
54116,432289,6.3,7476
54121,42286,7.2,6625
54144,469689,6.2,3353
54171,498311,6.1,4548
54176,52005,7.7,3350
54185,832903,7.3,2625
54190,445922,7.4,100638
54193,772157,6.4,5880
54196,443455,7.4,3172
54198,101500,4.6,687
54220,65037,6.9,1660
54229,90315,7.8,8669
54239,20815,7.8,1437
54241,26643,7.2,2300
54243,342882,6.4,1329
54248,796314,7.0,3426
54251,398963,6.8,2256
54254,457308,6.2,2470
54256,787475,6.7,68628
54259,486655,7.7,236670
54262,58383,7.2,4040
54268,785077,2.1,14256
54270,461703,4.6,12444
54272,462538,7.3,288034
54274,897361,3.6,24646
54276,481141,6.3,66010
54278,467110,4.8,17926
54281,423977,7.0,60261
54284,458522,5.5,4439
54286,440963,8.0,574934
54290,804452,3.0,16453
54318,54286,7.0,1720
54326,439810,7.6,338
54328,778784,6.7,5831
54331,796375,6.5,17128
54341,430768,6.2,1952
54349,456630,6.2,5762
54354,478116,7.5,553
54372,362225,7.5,45793
54378,890882,6.6,1895
54406,24353,6.6,2284
54419,402906,7.4,2024
54426,809407,7.4,6456
54445,69095,6.8,5499
54455,88242,6.0,3553
54480,56112,6.5,1881
54491,448927,6.1,4067
54493,77904,5.2,2243
54501,43567,7.4,1426
54503,829482,7.6,475895
54505,488508,7.0,1703
54510,808331,5.9,11241
54513,796368,7.4,8993
54519,434292,7.0,4534
54536,760187,5.1,5617
54542,40242,7.4,1754
54554,432325,7.7,2678
54561,109036,7.1,1172
54580,431979,7.0,2174
54605,60794,7.1,5008
54607,775566,7.4,1198
54612,416185,6.7,19507
54614,825225,6.8,670
54617,412535,5.1,5867
54621,796335,7.2,5612
54648,293564,6.2,139186
54652,103595,7.5,1247
54686,462396,5.4,32339
54689,419909,7.2,1486
54691,459880,6.8,4048
54725,57622,6.1,1393
54732,424823,5.3,38569
54734,815244,6.3,42747
54736,431197,7.0,111734
54738,486051,5.9,20452
54745,477078,6.7,12490
54758,863037,7.6,1737
54768,462244,3.0,14070
54771,427392,5.9,70697
54775,499556,6.3,80114
54778,775488,5.6,2393
54780,489237,6.2,53050
54783,473700,5.8,2777
54785,373883,6.1,101194
54787,804461,6.8,65702
54796,841044,6.8,28874
54826,430676,5.7,2382
54833,39220,7.4,4649
54872,74740,7.2,4395
54875,61636,7.3,2295
54878,63293,7.3,3415
54881,923752,8.1,33051
54885,377972,7.3,1065
54908,804540,5.6,24204
54910,437857,6.8,19550
54922,36497,6.8,741
54934,784972,5.3,10132
54958,445935,6.1,9443
54962,810988,6.4,31217
54964,59106,6.4,1863
54967,792965,6.8,10954
54972,421143,4.8,371
54978,484111,5.8,7990
54986,69697,7.5,9343
54988,462721,5.7,733
54995,1077258,7.1,186191
54997,381849,7.7,266646
54999,465602,6.7,138929
55020,811106,5.1,15929
55031,346952,8.4,5917
55036,116441,7.3,5712
55040,40737,7.7,3084
55050,401420,6.6,6000
55052,783233,7.8,224874
55061,800022,7.0,3643
55063,1093842,7.7,4431
55067,454931,7.0,5286
55069,1032846,7.9,51408
55071,912593,8.3,7842
55073,427528,4.2,3556
55078,61648,7.2,4691
55080,476964,6.8,54825
55094,478134,7.2,65306
55098,405508,8.2,98580
55100,466839,6.0,16061
55106,23940,7.6,4881
55110,465436,6.6,11258
55112,469184,6.8,5044
55116,455782,6.8,23620
55118,765443,7.7,211781
55132,476643,7.2,5126
55147,246405,6.8,1281
55154,283503,6.4,5291
55156,492499,7.9,1607
55159,79182,7.9,5095
55167,831888,7.7,11227
55176,925248,8.1,6098
55178,483812,6.3,1609
55190,452643,6.2,12902
55199,770806,5.5,7296
55205,480269,6.8,12838
55207,409799,7.7,9353
55209,473188,5.9,13306
55223,498120,7.0,3559
55226,48182,6.9,2503
55232,432021,6.3,171078
55241,419984,5.2,33580
55245,452625,5.6,80619
55247,758758,8.1,516334
55250,492956,6.2,52536
55253,808357,7.6,34212
55255,800027,6.7,15295
55257,486640,4.5,21422
55259,484562,4.8,14145
55261,408839,5.8,79418
55267,480242,6.8,93076
55269,838221,7.2,162820
55272,498399,6.9,79181
55274,414055,6.9,61193
55276,465538,7.3,147561
55278,857265,6.5,28715
55280,805564,7.3,129720
55282,389722,6.6,154295
55284,804522,6.8,51798
55286,469623,7.2,26478
55288,831884,6.7,20708
55290,452623,7.7,230076
55292,790804,4.2,10610
55294,758798,6.4,3949
55298,486572,6.3,3147
55324,425395,5.3,3588
55329,466664,5.8,6940
55343,480011,5.6,6258
55360,498097,7.3,9804
55363,443680,7.5,155118
55369,54745,7.6,2104
55373,42281,7.5,2090
55389,59496,7.3,4688
55391,360323,6.4,5886
55402,758732,6.8,4302
55406,446298,6.3,3264
55408,756672,5.6,2921
55417,762110,7.2,6870
55419,464061,5.8,4099
55434,49004,6.6,995
55440,449018,6.7,2313
55442,808417,8.1,80872
55444,421082,7.7,57154
55451,866437,6.8,24154
55460,92561,7.2,346
55462,454457,5.5,3755
55467,355611,6.3,1408
55469,316599,7.1,1707
55476,356201,6.1,394
55485,765451,7.1,2165
55487,758771,5.8,11895
55489,53666,7.6,2108
55492,454864,5.6,8097
55498,494834,5.9,10403
55507,67402,7.4,3583
55512,36692,6.5,457
55517,391229,6.2,3113
55549,961117,5.7,2021
55553,779982,5.8,37289
55555,880502,7.8,28640
55566,906108,5.8,11510
55577,890870,5.9,129136
55603,780534,5.3,10401
55620,912583,7.8,4228
55626,210302,6.9,1964
55628,23236,4.1,714
55652,79871,7.6,8806
55659,81494,7.1,2688
55668,446752,5.6,3176
55671,34162,7.5,2770
55681,94238,7.3,1803
55684,821470,6.7,3940
55687,912592,7.2,2988
55691,94641,7.6,2630
55705,817225,7.5,5294
55713,41786,7.2,3519
55721,861739,8.1,91365
55726,857355,7.4,5571
55729,388182,6.7,21212
55732,415965,6.8,19075
55737,780583,5.2,8647
55751,357585,4.6,4353
55757,79278,7.1,768
55765,765429,7.8,361861
55768,389790,6.1,125133
55782,444778,7.4,1699
55805,292963,7.3,89450
55814,401383,8.0,97734
55820,477348,8.1,751685
55826,219171,6.0,2193
55830,799934,6.4,85325
55844,496328,5.6,2711
55851,790706,7.1,2291
55854,39402,6.5,1795
55856,439123,7.4,2433
55872,426931,7.5,98110
55875,72195,6.6,755
55888,26267,5.2,883
55895,47985,7.5,7851
55901,445336,7.5,12582
55908,756683,7.9,157978
55926,63060,6.6,4607
55946,891527,6.2,45053
55955,486583,5.6,36856
55995,442933,6.2,153914
55999,457419,6.2,39784
56001,484740,6.4,21048
56003,405336,5.5,34756
56006,283337,5.1,680
56009,65391,6.8,1473
56012,910873,7.8,2807
56015,44789,7.4,5021
56022,113264,7.4,2145
56028,822849,6.8,3783
56030,988102,6.9,678
56051,425094,6.7,1143
56060,284363,7.4,6900
56067,27087,5.1,708
56069,878695,6.0,7535
56079,780608,5.8,15336
56093,488478,7.7,13010
56095,995829,7.1,12076
56098,44072,7.5,3226
56102,1135489,7.0,1793
56141,792966,7.6,4707
56145,884328,7.2,256784
56152,461770,7.1,163075
56156,465494,6.3,152718
56158,937375,6.2,7598
56165,804516,5.9,29259
56167,1024943,6.7,34622
56169,211933,6.5,69007
56171,385752,6.1,165710
56174,480249,7.2,623563
56176,952640,5.2,67880
56251,471711,7.7,31474
56253,296881,7.2,1239
56274,757361,6.1,18238
56286,368794,7.0,53535
56294,103805,6.6,5673
56313,34182,7.1,1645
56331,277327,7.4,5946
56333,775529,7.2,34180
56336,804555,5.5,34619
56339,464141,7.5,135904
56350,34272,7.3,3501
56367,467406,7.5,460512
56370,438859,7.1,11143
56372,51093,8.3,2701
56379,762117,7.3,2113
56389,765120,6.7,48904
56432,64816,7.0,6298
56449,413879,5.0,3612
56456,411269,2.2,3190
56474,381392,5.1,5689
56477,362538,5.5,525
56479,141716,7.2,1454
56485,396190,6.4,2264
56490,775438,7.3,956
56508,758784,7.0,3021
56511,937237,6.1,9596
56513,830968,6.4,203
56515,912580,7.8,1494
56548,90608,7.8,192
56551,462579,5.9,1010
56561,819354,7.5,707
56563,847817,7.2,6944
56570,425236,5.8,1738
56574,433398,7.4,812
56580,1029172,8.3,2085
56587,825232,7.4,211056
56599,977649,7.1,561
56602,36641,7.3,1486
56607,419887,7.6,73834
56612,70085,6.8,2788
56614,443844,7.1,2492
56616,424789,6.7,1814
56620,810823,5.6,12166
56624,439511,6.7,378
56626,13556,7.5,1827
56631,456121,6.4,2117
56633,489664,6.7,28442
56651,58564,8.0,2493
56671,479289,6.7,4877
56691,443527,5.2,8153
56693,101595,6.3,2688
56700,473356,5.7,10529
56702,448154,4.0,811
56715,477139,7.3,50805
56719,478829,7.7,4447
56724,281938,6.8,916
56744,759612,7.7,2532
56748,460721,6.4,1372
56757,408236,7.4,318276
56775,465234,6.5,203011
56779,855824,7.0,1790
56782,469494,8.2,455112
56786,67958,6.9,4028
56788,472062,7.1,99353
56797,70825,6.5,4637
56801,758730,4.7,107633
56805,841046,6.8,61890
56835,417056,1.9,16365
56837,450972,6.3,2816
56846,960790,6.6,16112
56848,102789,6.1,14567
56869,489458,7.4,4194
56874,387114,5.2,348
56885,427309,7.6,52852
56888,461804,6.6,741
56908,490579,6.8,6508
56915,760329,6.5,35242
56921,991178,7.7,19357
56931,220644,7.5,4443
56941,431308,7.1,189614
56945,841032,4.4,2723
56949,988595,6.1,142517
56956,69226,5.6,319
56959,47200,6.5,1248
56995,893356,7.7,3215
57017,58500,7.3,1665
57023,115950,7.0,1176
57027,339489,7.1,2070
57038,241663,7.7,1508
57041,58548,2.6,10083
57044,439547,6.9,3920
57069,51720,8.0,3089
57147,795493,6.7,47728
57171,463850,4.5,2246
57179,424287,6.2,1904
57183,986264,8.4,136291
57209,58275,7.6,2275
57223,372873,3.6,22691
57236,462392,4.8,815
57243,1032856,7.6,12095
57269,492463,6.3,510
57274,1038988,7.5,150979
57276,259822,5.6,7761
57282,65398,6.7,2291
57291,423382,6.1,2988
57326,460780,3.8,41808
57353,780516,6.8,21516
57357,356453,7.2,829
57359,456041,7.5,2403
57368,1060277,7.0,346763
57370,951216,5.8,19032
57378,345461,4.8,3905
57393,399095,7.4,16012
57401,896798,6.1,35373
